doctor_id,name,gender,location,specialties
1102,Dr. Priya Reddy,Female,"Lakhisarai, Bihar",Gynecology
1103,Dr. Anil Kumar,Female,"Lakhisarai, Bihar",Urology
1104,Dr. Sunita Singh,Female,"Lakhisarai, Bihar",Nephrology
1105,Dr. Suresh Gupta,Female,"Lakhisarai, Bihar",Oncology
1106,Dr. Meena Joshi,Female,"Lakhisarai, Bihar",Surgery
1107,Dr. Amitabh Verma,Female,"Lakhisarai, Bihar",Fever
1108,Dr. Kavita Mishra,Female,"Lakhisarai, Bihar",Cough
1109,Dr. Manoj Sinha,Female,"Lakhisarai, Bihar",Cold
1110,Dr. Neha Pandey,Female,"Lakhisarai, Bihar",Headache
1111,Dr. Rakesh Yadav,Female,"Lakhisarai, Bihar",Stomach Pain
1112,Dr. Swati Jha,Female,"Lakhisarai, Bihar",Back Pain
1113,Dr. Sanjay Das,Female,"Lakhisarai, Bihar",Diabetes
1114,Dr. Pooja Agarwal,Female,"Lakhisarai, Bihar",Hypertension
1115,Dr. Ajay Kumar,Female,"Lakhisarai, Bihar",Asthma
1116,Dr. Shalini Rao,Female,"Lakhisarai, Bihar",Allergy
1117,Dr. Deepak Singh,Female,"Lakhisarai, Bihar",Migraine
1118,Dr. Ritu Sinha,Female,"Lakhisarai, Bihar",Skin Rash
1119,Dr. Arvind Patel,Female,"Lakhisarai, Bihar",Chest Pain
1120,Dr. Sneha Chatterjee,Female,"Lakhisarai, Bihar",Joint Pain
1121,Dr. Vikram Chauhan,Female,"Lakhisarai, Bihar",Infection
1122,Dr. Nisha Jain,Female,"Lakhisarai, Bihar",Weakness
1123,Dr. Alok Tripathi,Female,"Madhepura, Bihar",General Medicine
1124,Dr. Ramesh Babu,Female,"Madhepura, Bihar",Pediatrics
1125,Dr. Vandana Iyer,Female,"Madhepura, Bihar",Dermatology
1126,Dr. Gaurav Saxena,Female,"Madhepura, Bihar",Cardiology
1127,Dr. Shweta Menon,Female,"Madhepura, Bihar",Neurology
1128,Dr. Pradeep Joshi,Female,"Madhepura, Bihar",Orthopedics
1129,Dr. Anju Thomas,Female,"Madhepura, Bihar",ENT
1130,Dr. Sandeep Kaur,Female,"Madhepura, Bihar",Pulmonology
1131,Dr. Manoj Pillai,Female,"Madhepura, Bihar",Gastroenterology
1132,Dr. Ruchi Sinha,Female,"Madhepura, Bihar",Endocrinology
1133,Dr. Ashok Mehta,Female,"Madhepura, Bihar",Psychiatry
1134,Dr. Jyoti Rani,Female,"Madhepura, Bihar",Ophthalmology
1135,Dr. Kiran Desai,Female,"Madhepura, Bihar",Dentistry
1136,Dr. Pankaj Dubey,Female,"Madhepura, Bihar",Gynecology
1137,Dr. Smita Kulkarni,Female,"Madhepura, Bihar",Urology
1138,Dr. Abhishek Singh,Female,"Madhepura, Bihar",Nephrology
1139,Dr. Radhika Nair,Female,"Madhepura, Bihar",Oncology
1140,Dr. Mohan Rao,Female,"Madhepura, Bihar",Surgery
1141,Dr. Preeti Sharma,Female,"Madhepura, Bihar",Fever
1142,Dr. Yogesh Patil,Female,"Madhepura, Bihar",Cough
1143,Dr. Anil Sahu,Female,"Madhepura, Bihar",Cold
1144,Dr. Suman Mishra,Female,"Madhepura, Bihar",Headache
1145,Dr. Rakesh Kumar,Female,"Madhepura, Bihar",Stomach Pain
1146,Dr. Nidhi Verma,Female,"Madhepura, Bihar",Back Pain
1147,Dr. Amit Sinha,Female,"Madhepura, Bihar",Diabetes
1148,Dr. Seema Gupta,Female,"Madhepura, Bihar",Hypertension
1149,Dr. Dinesh Kumar,Female,"Madhepura, Bihar",Asthma
1150,Dr. Pooja Singh,Female,"Madhepura, Bihar",Allergy
1151,Dr. Rajesh Sharma,Female,"Madhepura, Bihar",Migraine
1152,Dr. Priya Reddy,Female,"Madhepura, Bihar",Skin Rash
1153,Dr. Anil Kumar,Female,"Madhepura, Bihar",Chest Pain
1154,Dr. Sunita Singh,Female,"Madhepura, Bihar",Joint Pain
1155,Dr. Suresh Gupta,Female,"Madhepura, Bihar",Infection
1156,Dr. Meena Joshi,Female,"Madhepura, Bihar",Weakness
1157,Dr. Amitabh Verma,Female,"Madhubani, Bihar",General Medicine
1158,Dr. Kavita Mishra,Female,"Madhubani, Bihar",Pediatrics
1159,Dr. Manoj Sinha,Female,"Madhubani, Bihar",Dermatology
1160,Dr. Neha Pandey,Female,"Madhubani, Bihar",Cardiology
1161,Dr. Rakesh Yadav,Female,"Madhubani, Bihar",Neurology
1162,Dr. Swati Jha,Female,"Madhubani, Bihar",Orthopedics
1163,Dr. Sanjay Das,Female,"Madhubani, Bihar",ENT
1164,Dr. Pooja Agarwal,Female,"Madhubani, Bihar",Pulmonology
1165,Dr. Ajay Kumar,Female,"Madhubani, Bihar",Gastroenterology
1166,Dr. Shalini Rao,Female,"Madhubani, Bihar",Endocrinology
1167,Dr. Deepak Singh,Female,"Madhubani, Bihar",Psychiatry
1168,Dr. Ritu Sinha,Female,"Madhubani, Bihar",Ophthalmology
1169,Dr. Arvind Patel,Female,"Madhubani, Bihar",Dentistry
1170,Dr. Sneha Chatterjee,Female,"Madhubani, Bihar",Gynecology
1171,Dr. Vikram Chauhan,Female,"Madhubani, Bihar",Urology
1172,Dr. Nisha Jain,Female,"Madhubani, Bihar",Nephrology
1173,Dr. Alok Tripathi,Female,"Madhubani, Bihar",Oncology
1174,Dr. Ramesh Babu,Female,"Madhubani, Bihar",Surgery
1175,Dr. Vandana Iyer,Female,"Madhubani, Bihar",Fever
1176,Dr. Gaurav Saxena,Female,"Madhubani, Bihar",Cough
1177,Dr. Shweta Menon,Female,"Madhubani, Bihar",Cold
1178,Dr. Pradeep Joshi,Female,"Madhubani, Bihar",Headache
1179,Dr. Anju Thomas,Female,"Madhubani, Bihar",Stomach Pain
1180,Dr. Sandeep Kaur,Female,"Madhubani, Bihar",Back Pain
1181,Dr. Manoj Pillai,Female,"Madhubani, Bihar",Diabetes
1182,Dr. Ruchi Sinha,Female,"Madhubani, Bihar",Hypertension
1183,Dr. Ashok Mehta,Female,"Madhubani, Bihar",Asthma
1184,Dr. Jyoti Rani,Female,"Madhubani, Bihar",Allergy
1185,Dr. Kiran Desai,Female,"Madhubani, Bihar",Migraine
1186,Dr. Pankaj Dubey,Female,"Madhubani, Bihar",Skin Rash
1187,Dr. Smita Kulkarni,Female,"Madhubani, Bihar",Chest Pain
1188,Dr. Abhishek Singh,Female,"Madhubani, Bihar",Joint Pain
1189,Dr. Radhika Nair,Female,"Madhubani, Bihar",Infection
1190,Dr. Mohan Rao,Female,"Madhubani, Bihar",Weakness
1191,Dr. Preeti Sharma,Female,"Munger, Bihar",General Medicine
1192,Dr. Yogesh Patil,Female,"Munger, Bihar",Pediatrics
1193,Dr. Anil Sahu,Female,"Munger, Bihar",Dermatology
1194,Dr. Suman Mishra,Female,"Munger, Bihar",Cardiology
1195,Dr. Rakesh Kumar,Female,"Munger, Bihar",Neurology
1196,Dr. Nidhi Verma,Female,"Munger, Bihar",Orthopedics
1197,Dr. Amit Sinha,Female,"Munger, Bihar",ENT
1198,Dr. Seema Gupta,Female,"Munger, Bihar",Pulmonology
1199,Dr. Dinesh Kumar,Female,"Munger, Bihar",Gastroenterology
1200,Dr. Pooja Singh,Female,"Munger, Bihar",Endocrinology
1201,Dr. Rajesh Sharma,Female,"Munger, Bihar",Psychiatry
1202,Dr. Priya Reddy,Female,"Munger, Bihar",Ophthalmology
1203,Dr. Anil Kumar,Female,"Munger, Bihar",Dentistry
1204,Dr. Sunita Singh,Female,"Munger, Bihar",Gynecology
1205,Dr. Suresh Gupta,Female,"Munger, Bihar",Urology
1206,Dr. Meena Joshi,Female,"Munger, Bihar",Nephrology
1207,Dr. Amitabh Verma,Female,"Munger, Bihar",Oncology
1208,Dr. Kavita Mishra,Female,"Munger, Bihar",Surgery
1209,Dr. Manoj Sinha,Female,"Munger, Bihar",Fever
1210,Dr. Neha Pandey,Female,"Munger, Bihar",Cough
1211,Dr. Rakesh Yadav,Female,"Munger, Bihar",Cold
1212,Dr. Swati Jha,Female,"Munger, Bihar",Headache
1213,Dr. Sanjay Das,Female,"Munger, Bihar",Stomach Pain
1214,Dr. Pooja Agarwal,Female,"Munger, Bihar",Back Pain
1215,Dr. Ajay Kumar,Female,"Munger, Bihar",Diabetes
1216,Dr. Shalini Rao,Female,"Munger, Bihar",Hypertension
1217,Dr. Deepak Singh,Female,"Munger, Bihar",Asthma
1218,Dr. Ritu Sinha,Female,"Munger, Bihar",Allergy
1219,Dr. Arvind Patel,Female,"Munger, Bihar",Migraine
1220,Dr. Sneha Chatterjee,Female,"Munger, Bihar",Skin Rash
1221,Dr. Vikram Chauhan,Female,"Munger, Bihar",Chest Pain
1222,Dr. Nisha Jain,Female,"Munger, Bihar",Joint Pain
1223,Dr. Alok Tripathi,Female,"Munger, Bihar",Infection
1224,Dr. Ramesh Babu,Female,"Munger, Bihar",Weakness
1225,Dr. Vandana Iyer,Female,"Muzaffarpur, Bihar",General Medicine
1226,Dr. Gaurav Saxena,Female,"Muzaffarpur, Bihar",Pediatrics
1227,Dr. Shweta Menon,Female,"Muzaffarpur, Bihar",Dermatology
1228,Dr. Pradeep Joshi,Female,"Muzaffarpur, Bihar",Cardiology
1229,Dr. Anju Thomas,Female,"Muzaffarpur, Bihar",Neurology
1230,Dr. Sandeep Kaur,Female,"Muzaffarpur, Bihar",Orthopedics
1231,Dr. Manoj Pillai,Female,"Muzaffarpur, Bihar",ENT
1232,Dr. Ruchi Sinha,Female,"Muzaffarpur, Bihar",Pulmonology
1233,Dr. Ashok Mehta,Female,"Muzaffarpur, Bihar",Gastroenterology
1234,Dr. Jyoti Rani,Female,"Muzaffarpur, Bihar",Endocrinology
1235,Dr. Kiran Desai,Female,"Muzaffarpur, Bihar",Psychiatry
1236,Dr. Pankaj Dubey,Female,"Muzaffarpur, Bihar",Ophthalmology
1237,Dr. Smita Kulkarni,Female,"Muzaffarpur, Bihar",Dentistry
1238,Dr. Abhishek Singh,Female,"Muzaffarpur, Bihar",Gynecology
1239,Dr. Radhika Nair,Female,"Muzaffarpur, Bihar",Urology
1240,Dr. Mohan Rao,Female,"Muzaffarpur, Bihar",Nephrology
1241,Dr. Preeti Sharma,Female,"Muzaffarpur, Bihar",Oncology
1242,Dr. Yogesh Patil,Female,"Muzaffarpur, Bihar",Surgery
1243,Dr. Anil Sahu,Female,"Muzaffarpur, Bihar",Fever
1244,Dr. Suman Mishra,Female,"Muzaffarpur, Bihar",Cough
1245,Dr. Rakesh Kumar,Female,"Muzaffarpur, Bihar",Cold
1246,Dr. Nidhi Verma,Female,"Muzaffarpur, Bihar",Headache
1247,Dr. Amit Sinha,Female,"Muzaffarpur, Bihar",Stomach Pain
1248,Dr. Seema Gupta,Female,"Muzaffarpur, Bihar",Back Pain
1249,Dr. Dinesh Kumar,Female,"Muzaffarpur, Bihar",Diabetes
1250,Dr. Pooja Singh,Female,"Muzaffarpur, Bihar",Hypertension
1251,Dr. Rajesh Sharma,Female,"Muzaffarpur, Bihar",Asthma
1252,Dr. Priya Reddy,Female,"Muzaffarpur, Bihar",Allergy
1253,Dr. Anil Kumar,Female,"Muzaffarpur, Bihar",Migraine
1254,Dr. Sunita Singh,Female,"Muzaffarpur, Bihar",Skin Rash
1255,Dr. Suresh Gupta,Female,"Muzaffarpur, Bihar",Chest Pain
1256,Dr. Meena Joshi,Female,"Muzaffarpur, Bihar",Joint Pain
1257,Dr. Amitabh Verma,Female,"Muzaffarpur, Bihar",Infection
1258,Dr. Kavita Mishra,Female,"Muzaffarpur, Bihar",Weakness
1259,Dr. Manoj Sinha,Female,"Nalanda, Bihar",General Medicine
1260,Dr. Neha Pandey,Female,"Nalanda, Bihar",Pediatrics
1261,Dr. Rakesh Yadav,Female,"Nalanda, Bihar",Dermatology
1262,Dr. Swati Jha,Female,"Nalanda, Bihar",Cardiology
1263,Dr. Sanjay Das,Female,"Nalanda, Bihar",Neurology
1264,Dr. Pooja Agarwal,Female,"Nalanda, Bihar",Orthopedics
1265,Dr. Ajay Kumar,Female,"Nalanda, Bihar",ENT
1266,Dr. Shalini Rao,Female,"Nalanda, Bihar",Pulmonology
1267,Dr. Deepak Singh,Female,"Nalanda, Bihar",Gastroenterology
1268,Dr. Ritu Sinha,Female,"Nalanda, Bihar",Endocrinology
1269,Dr. Arvind Patel,Female,"Nalanda, Bihar",Psychiatry
1270,Dr. Sneha Chatterjee,Female,"Nalanda, Bihar",Ophthalmology
1271,Dr. Vikram Chauhan,Female,"Nalanda, Bihar",Dentistry
1272,Dr. Nisha Jain,Female,"Nalanda, Bihar",Gynecology
1273,Dr. Alok Tripathi,Female,"Nalanda, Bihar",Urology
1274,Dr. Ramesh Babu,Female,"Nalanda, Bihar",Nephrology
1275,Dr. Vandana Iyer,Female,"Nalanda, Bihar",Oncology
1276,Dr. Gaurav Saxena,Female,"Nalanda, Bihar",Surgery
1277,Dr. Shweta Menon,Female,"Nalanda, Bihar",Fever
1278,Dr. Pradeep Joshi,Female,"Nalanda, Bihar",Cough
1279,Dr. Anju Thomas,Female,"Nalanda, Bihar",Cold
1280,Dr. Sandeep Kaur,Female,"Nalanda, Bihar",Headache
1281,Dr. Manoj Pillai,Female,"Nalanda, Bihar",Stomach Pain
1282,Dr. Ruchi Sinha,Female,"Nalanda, Bihar",Back Pain
1283,Dr. Ashok Mehta,Female,"Nalanda, Bihar",Diabetes
1284,Dr. Jyoti Rani,Female,"Nalanda, Bihar",Hypertension
1285,Dr. Kiran Desai,Female,"Nalanda, Bihar",Asthma
1286,Dr. Pankaj Dubey,Female,"Nalanda, Bihar",Allergy
1287,Dr. Smita Kulkarni,Female,"Nalanda, Bihar",Migraine
1288,Dr. Abhishek Singh,Female,"Nalanda, Bihar",Skin Rash
1289,Dr. Radhika Nair,Female,"Nalanda, Bihar",Chest Pain
1290,Dr. Mohan Rao,Female,"Nalanda, Bihar",Joint Pain
1291,Dr. Preeti Sharma,Female,"Nalanda, Bihar",Infection
1292,Dr. Yogesh Patil,Female,"Nalanda, Bihar",Weakness
1293,Dr. Anil Sahu,Female,"Nawada, Bihar",General Medicine
1294,Dr. Suman Mishra,Female,"Nawada, Bihar",Pediatrics
1295,Dr. Rakesh Kumar,Female,"Nawada, Bihar",Dermatology
1296,Dr. Nidhi Verma,Female,"Nawada, Bihar",Cardiology
1297,Dr. Amit Sinha,Female,"Nawada, Bihar",Neurology
1298,Dr. Seema Gupta,Female,"Nawada, Bihar",Orthopedics
1299,Dr. Dinesh Kumar,Female,"Nawada, Bihar",ENT
1300,Dr. Pooja Singh,Female,"Nawada, Bihar",Pulmonology
1301,Dr. Rajesh Sharma,Female,"Nawada, Bihar",Gastroenterology
1302,Dr. Priya Reddy,Female,"Nawada, Bihar",Endocrinology
1303,Dr. Anil Kumar,Female,"Nawada, Bihar",Psychiatry
1304,Dr. Sunita Singh,Female,"Nawada, Bihar",Ophthalmology
1305,Dr. Suresh Gupta,Female,"Nawada, Bihar",Dentistry
1306,Dr. Meena Joshi,Female,"Nawada, Bihar",Gynecology
1307,Dr. Amitabh Verma,Female,"Nawada, Bihar",Urology
1308,Dr. Kavita Mishra,Female,"Nawada, Bihar",Nephrology
1309,Dr. Manoj Sinha,Female,"Nawada, Bihar",Oncology
1310,Dr. Neha Pandey,Female,"Nawada, Bihar",Surgery
1311,Dr. Rakesh Yadav,Female,"Nawada, Bihar",Fever
1312,Dr. Swati Jha,Female,"Nawada, Bihar",Cough
1313,Dr. Sanjay Das,Female,"Nawada, Bihar",Cold
1314,Dr. Pooja Agarwal,Female,"Nawada, Bihar",Headache
1315,Dr. Ajay Kumar,Female,"Nawada, Bihar",Stomach Pain
1316,Dr. Shalini Rao,Female,"Nawada, Bihar",Back Pain
1317,Dr. Deepak Singh,Female,"Nawada, Bihar",Diabetes
1318,Dr. Ritu Sinha,Female,"Nawada, Bihar",Hypertension
1319,Dr. Arvind Patel,Female,"Nawada, Bihar",Asthma
1320,Dr. Sneha Chatterjee,Female,"Nawada, Bihar",Allergy
1321,Dr. Vikram Chauhan,Female,"Nawada, Bihar",Migraine
1322,Dr. Nisha Jain,Female,"Nawada, Bihar",Skin Rash
1323,Dr. Alok Tripathi,Female,"Nawada, Bihar",Chest Pain
1324,Dr. Ramesh Babu,Female,"Nawada, Bihar",Joint Pain
1325,Dr. Vandana Iyer,Female,"Nawada, Bihar",Infection
1326,Dr. Gaurav Saxena,Female,"Nawada, Bihar",Weakness
1327,Dr. Shweta Menon,Female,"Patna, Bihar",General Medicine
1328,Dr. Pradeep Joshi,Female,"Patna, Bihar",Pediatrics
1329,Dr. Anju Thomas,Female,"Patna, Bihar",Dermatology
1330,Dr. Sandeep Kaur,Female,"Patna, Bihar",Cardiology
1331,Dr. Manoj Pillai,Female,"Patna, Bihar",Neurology
1332,Dr. Ruchi Sinha,Female,"Patna, Bihar",Orthopedics
1333,Dr. Ashok Mehta,Female,"Patna, Bihar",ENT
1334,Dr. Jyoti Rani,Female,"Patna, Bihar",Pulmonology
1335,Dr. Kiran Desai,Female,"Patna, Bihar",Gastroenterology
1336,Dr. Pankaj Dubey,Female,"Patna, Bihar",Endocrinology
1337,Dr. Smita Kulkarni,Female,"Patna, Bihar",Psychiatry
1338,Dr. Abhishek Singh,Female,"Patna, Bihar",Ophthalmology
1339,Dr. Radhika Nair,Female,"Patna, Bihar",Dentistry
1340,Dr. Mohan Rao,Female,"Patna, Bihar",Gynecology
1341,Dr. Preeti Sharma,Female,"Patna, Bihar",Urology
1342,Dr. Yogesh Patil,Female,"Patna, Bihar",Nephrology
1343,Dr. Anil Sahu,Female,"Patna, Bihar",Oncology
1344,Dr. Suman Mishra,Female,"Patna, Bihar",Surgery
1345,Dr. Rakesh Kumar,Female,"Patna, Bihar",Fever
1346,Dr. Nidhi Verma,Female,"Patna, Bihar",Cough
1347,Dr. Amit Sinha,Female,"Patna, Bihar",Cold
1348,Dr. Seema Gupta,Female,"Patna, Bihar",Headache
1349,Dr. Dinesh Kumar,Female,"Patna, Bihar",Stomach Pain
1350,Dr. Pooja Singh,Female,"Patna, Bihar",Back Pain
1351,Dr. Rajesh Sharma,Female,"Patna, Bihar",Diabetes
1352,Dr. Priya Reddy,Female,"Patna, Bihar",Hypertension
1353,Dr. Anil Kumar,Female,"Patna, Bihar",Asthma
1354,Dr. Sunita Singh,Female,"Patna, Bihar",Allergy
1355,Dr. Suresh Gupta,Female,"Patna, Bihar",Migraine
1356,Dr. Meena Joshi,Female,"Patna, Bihar",Skin Rash
1357,Dr. Amitabh Verma,Female,"Patna, Bihar",Chest Pain
1358,Dr. Kavita Mishra,Female,"Patna, Bihar",Joint Pain
1359,Dr. Manoj Sinha,Female,"Patna, Bihar",Infection
1360,Dr. Neha Pandey,Female,"Patna, Bihar",Weakness
1361,Dr. Rakesh Yadav,Female,"Purnia, Bihar",General Medicine
1362,Dr. Swati Jha,Female,"Purnia, Bihar",Pediatrics
1363,Dr. Sanjay Das,Female,"Purnia, Bihar",Dermatology
1364,Dr. Pooja Agarwal,Female,"Purnia, Bihar",Cardiology
1365,Dr. Ajay Kumar,Female,"Purnia, Bihar",Neurology
1366,Dr. Shalini Rao,Female,"Purnia, Bihar",Orthopedics
1367,Dr. Deepak Singh,Female,"Purnia, Bihar",ENT
1368,Dr. Ritu Sinha,Female,"Purnia, Bihar",Pulmonology
1369,Dr. Arvind Patel,Female,"Purnia, Bihar",Gastroenterology
1370,Dr. Sneha Chatterjee,Female,"Purnia, Bihar",Endocrinology
1371,Dr. Vikram Chauhan,Female,"Purnia, Bihar",Psychiatry
1372,Dr. Nisha Jain,Female,"Purnia, Bihar",Ophthalmology
1373,Dr. Alok Tripathi,Female,"Purnia, Bihar",Dentistry
1374,Dr. Ramesh Babu,Female,"Purnia, Bihar",Gynecology
1375,Dr. Vandana Iyer,Female,"Purnia, Bihar",Urology
1376,Dr. Gaurav Saxena,Female,"Purnia, Bihar",Nephrology
1377,Dr. Shweta Menon,Female,"Purnia, Bihar",Oncology
1378,Dr. Pradeep Joshi,Female,"Purnia, Bihar",Surgery
1379,Dr. Anju Thomas,Female,"Purnia, Bihar",Fever
1380,Dr. Sandeep Kaur,Female,"Purnia, Bihar",Cough
1381,Dr. Manoj Pillai,Female,"Purnia, Bihar",Cold
1382,Dr. Ruchi Sinha,Female,"Purnia, Bihar",Headache
1383,Dr. Ashok Mehta,Female,"Purnia, Bihar",Stomach Pain
1384,Dr. Jyoti Rani,Female,"Purnia, Bihar",Back Pain
1385,Dr. Kiran Desai,Female,"Purnia, Bihar",Diabetes
1386,Dr. Pankaj Dubey,Female,"Purnia, Bihar",Hypertension
1387,Dr. Smita Kulkarni,Female,"Purnia, Bihar",Asthma
1388,Dr. Abhishek Singh,Female,"Purnia, Bihar",Allergy
1389,Dr. Radhika Nair,Female,"Purnia, Bihar",Migraine
1390,Dr. Mohan Rao,Female,"Purnia, Bihar",Skin Rash
1391,Dr. Preeti Sharma,Female,"Purnia, Bihar",Chest Pain
1392,Dr. Yogesh Patil,Female,"Purnia, Bihar",Joint Pain
1393,Dr. Anil Sahu,Female,"Purnia, Bihar",Infection
1394,Dr. Suman Mishra,Female,"Purnia, Bihar",Weakness
1395,Dr. Rakesh Kumar,Female,"Rohtas, Bihar",General Medicine
1396,Dr. Nidhi Verma,Female,"Rohtas, Bihar",Pediatrics
1397,Dr. Amit Sinha,Female,"Rohtas, Bihar",Dermatology
1398,Dr. Seema Gupta,Female,"Rohtas, Bihar",Cardiology
1399,Dr. Dinesh Kumar,Female,"Rohtas, Bihar",Neurology
1400,Dr. Pooja Singh,Female,"Rohtas, Bihar",Orthopedics
1401,Dr. Rajesh Sharma,Female,"Rohtas, Bihar",ENT
1402,Dr. Priya Reddy,Female,"Rohtas, Bihar",Pulmonology
1403,Dr. Anil Kumar,Female,"Rohtas, Bihar",Gastroenterology
1404,Dr. Sunita Singh,Female,"Rohtas, Bihar",Endocrinology
1405,Dr. Suresh Gupta,Female,"Rohtas, Bihar",Psychiatry
1406,Dr. Meena Joshi,Female,"Rohtas, Bihar",Ophthalmology
1407,Dr. Amitabh Verma,Female,"Rohtas, Bihar",Dentistry
1408,Dr. Kavita Mishra,Female,"Rohtas, Bihar",Gynecology
1409,Dr. Manoj Sinha,Female,"Rohtas, Bihar",Urology
1410,Dr. Neha Pandey,Female,"Rohtas, Bihar",Nephrology
1411,Dr. Rakesh Yadav,Female,"Rohtas, Bihar",Oncology
1412,Dr. Swati Jha,Female,"Rohtas, Bihar",Surgery
1413,Dr. Sanjay Das,Female,"Rohtas, Bihar",Fever
1414,Dr. Pooja Agarwal,Female,"Rohtas, Bihar",Cough
1415,Dr. Ajay Kumar,Female,"Rohtas, Bihar",Cold
1416,Dr. Shalini Rao,Female,"Rohtas, Bihar",Headache
1417,Dr. Deepak Singh,Female,"Rohtas, Bihar",Stomach Pain
1418,Dr. Ritu Sinha,Female,"Rohtas, Bihar",Back Pain
1419,Dr. Arvind Patel,Female,"Rohtas, Bihar",Diabetes
1420,Dr. Sneha Chatterjee,Female,"Rohtas, Bihar",Hypertension
1421,Dr. Vikram Chauhan,Female,"Rohtas, Bihar",Asthma
1422,Dr. Nisha Jain,Female,"Rohtas, Bihar",Allergy
1423,Dr. Alok Tripathi,Female,"Rohtas, Bihar",Migraine
1424,Dr. Ramesh Babu,Female,"Rohtas, Bihar",Skin Rash
1425,Dr. Vandana Iyer,Female,"Rohtas, Bihar",Chest Pain
1426,Dr. Gaurav Saxena,Female,"Rohtas, Bihar",Joint Pain
1427,Dr. Shweta Menon,Female,"Rohtas, Bihar",Infection
1428,Dr. Pradeep Joshi,Female,"Rohtas, Bihar",Weakness
1429,Dr. Anju Thomas,Female,"Saharsa, Bihar",General Medicine
1430,Dr. Sandeep Kaur,Female,"Saharsa, Bihar",Pediatrics
1431,Dr. Manoj Pillai,Female,"Saharsa, Bihar",Dermatology
1432,Dr. Ruchi Sinha,Female,"Saharsa, Bihar",Cardiology
1433,Dr. Ashok Mehta,Female,"Saharsa, Bihar",Neurology
1434,Dr. Jyoti Rani,Female,"Saharsa, Bihar",Orthopedics
1435,Dr. Kiran Desai,Female,"Saharsa, Bihar",ENT
1436,Dr. Pankaj Dubey,Female,"Saharsa, Bihar",Pulmonology
1437,Dr. Smita Kulkarni,Female,"Saharsa, Bihar",Gastroenterology
1438,Dr. Abhishek Singh,Female,"Saharsa, Bihar",Endocrinology
1439,Dr. Radhika Nair,Female,"Saharsa, Bihar",Psychiatry
1440,Dr. Mohan Rao,Female,"Saharsa, Bihar",Ophthalmology
1441,Dr. Preeti Sharma,Female,"Saharsa, Bihar",Dentistry
1442,Dr. Yogesh Patil,Female,"Saharsa, Bihar",Gynecology
1443,Dr. Anil Sahu,Female,"Saharsa, Bihar",Urology
1444,Dr. Suman Mishra,Female,"Saharsa, Bihar",Nephrology
1445,Dr. Rakesh Kumar,Female,"Saharsa, Bihar",Oncology
1446,Dr. Nidhi Verma,Female,"Saharsa, Bihar",Surgery
1447,Dr. Amit Sinha,Female,"Saharsa, Bihar",Fever
1448,Dr. Seema Gupta,Female,"Saharsa, Bihar",Cough
1449,Dr. Dinesh Kumar,Female,"Saharsa, Bihar",Cold
1450,Dr. Pooja Singh,Female,"Saharsa, Bihar",Headache
1451,Dr. Rajesh Sharma,Female,"Saharsa, Bihar",Stomach Pain
1452,Dr. Priya Reddy,Female,"Saharsa, Bihar",Back Pain
1453,Dr. Anil Kumar,Female,"Saharsa, Bihar",Diabetes
1454,Dr. Sunita Singh,Female,"Saharsa, Bihar",Hypertension
1455,Dr. Suresh Gupta,Female,"Saharsa, Bihar",Asthma
1456,Dr. Meena Joshi,Female,"Saharsa, Bihar",Allergy
1457,Dr. Amitabh Verma,Female,"Saharsa, Bihar",Migraine
1458,Dr. Kavita Mishra,Female,"Saharsa, Bihar",Skin Rash
1459,Dr. Manoj Sinha,Female,"Saharsa, Bihar",Chest Pain
1460,Dr. Neha Pandey,Female,"Saharsa, Bihar",Joint Pain
1461,Dr. Rakesh Yadav,Female,"Saharsa, Bihar",Infection
1462,Dr. Swati Jha,Female,"Saharsa, Bihar",Weakness
1463,Dr. Sanjay Das,Female,"Samastipur, Bihar",General Medicine
1464,Dr. Pooja Agarwal,Female,"Samastipur, Bihar",Pediatrics
1465,Dr. Ajay Kumar,Female,"Samastipur, Bihar",Dermatology
1466,Dr. Shalini Rao,Female,"Samastipur, Bihar",Cardiology
1467,Dr. Deepak Singh,Female,"Samastipur, Bihar",Neurology
1468,Dr. Ritu Sinha,Female,"Samastipur, Bihar",Orthopedics
1469,Dr. Arvind Patel,Female,"Samastipur, Bihar",ENT
1470,Dr. Sneha Chatterjee,Female,"Samastipur, Bihar",Pulmonology
1471,Dr. Vikram Chauhan,Female,"Samastipur, Bihar",Gastroenterology
1472,Dr. Nisha Jain,Female,"Samastipur, Bihar",Endocrinology
1473,Dr. Alok Tripathi,Female,"Samastipur, Bihar",Psychiatry
1474,Dr. Ramesh Babu,Female,"Samastipur, Bihar",Ophthalmology
1475,Dr. Vandana Iyer,Female,"Samastipur, Bihar",Dentistry
1476,Dr. Gaurav Saxena,Female,"Samastipur, Bihar",Gynecology
1477,Dr. Shweta Menon,Female,"Samastipur, Bihar",Urology
1478,Dr. Pradeep Joshi,Female,"Samastipur, Bihar",Nephrology
1479,Dr. Anju Thomas,Female,"Samastipur, Bihar",Oncology
1480,Dr. Sandeep Kaur,Female,"Samastipur, Bihar",Surgery
1481,Dr. Manoj Pillai,Female,"Samastipur, Bihar",Fever
1482,Dr. Ruchi Sinha,Female,"Samastipur, Bihar",Cough
1483,Dr. Ashok Mehta,Female,"Samastipur, Bihar",Cold
1484,Dr. Jyoti Rani,Female,"Samastipur, Bihar",Headache
